Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA,VIV.PA
2020-12-31,7.492944717407227,103.12579345703125,86.30844116210938,45.444175720214844,46.81835174560547,33.53364944458008,12.160025596618652,119.00894165039062,15.259549140930176,70.5908432006836,32.618736267089844,42.97459030151367,117.18528747558594,27.11736488342285,9.262179374694824,65.34320068359375,13.990221977233887,68.42408752441406,532.77734375,66.0972671508789,479.49237060546875,22.861997604370117,17.69597053527832,289.9628601074219,7.486408233642578,32.79270553588867,141.1150665283203,857.2724609375,34.153541564941406,112.70955657958984,67.42928314208984,33.4124755859375,,29.27511215209961,109.4986572265625,247.8905029296875,26.913238525390625,,16.549694061279297,9.328154563903809
2021-01-04,7.4203386306762695,104.81575012207031,86.4141845703125,47.04315185546875,47.37571334838867,33.45974349975586,12.5587158203125,120.46369934082031,15.201676368713379,71.77084350585938,33.08009338378906,44.15983963012695,118.28777313232422,27.41553497314453,9.47301959991455,68.77079772949219,13.727216720581055,68.67987060546875,520.4976806640625,68.41519927978516,480.6185607910156,23.254104614257812,18.477670669555664,290.8025817871094,7.652533531188965,33.299560546875,142.82501220703125,861.9507446289062,34.153541564941406,112.90396881103516,67.68632507324219,34.18764114379883,9.458270072937012,30.686656951904297,112.69197845458984,256.205322265625,26.87050437927246,,16.648941040039062,9.310473442077637
2021-01-05,7.4457502365112305,103.70191192626953,86.35650634765625,46.311912536621094,47.549888610839844,33.38972473144531,13.009408950805664,118.82122039794922,15.195420265197754,70.55614471435547,32.7954216003418,43.46535873413086,117.04747772216797,27.50417709350586,9.33245849609375,70.20848083496094,13.814339637756348,69.62995147705078,512.25146484375,68.36087036132812,475.0813293457031,22.76396942138672,18.51141357421875,287.8171081542969,7.629461765289307,33.09038162231445,139.8551025390625,847.9161987304688,34.927154541015625,113.14697265625,67.6777572631836,34.098548889160156,9.432844161987305,30.957366943359375,111.62753295898438,250.44891357421875,27.57752227783203,,16.557964324951172,9.21500015258789
2021-01-06,7.747065544128418,103.93236541748047,86.68335723876953,47.3941535949707,47.9679069519043,35.23347473144531,13.295425415039062,117.36647033691406,15.844529151916504,73.26316833496094,32.14756393432617,43.094970703125,118.05809020996094,28.438982009887695,9.709752082824707,68.97074127197266,14.757868766784668,68.91739654541016,515.5678100585938,70.00877380371094,471.4210510253906,22.53523826599121,18.989429473876953,288.09698486328125,7.760208606719971,34.039730072021484,137.83018493652344,845.9669799804688,34.9940071105957,113.0497817993164,67.26648712158203,35.639976501464844,9.234525680541992,31.005704879760742,114.72830200195312,240.85494995117188,28.789548873901367,,17.079017639160156,9.359978675842285
2021-01-07,7.805150985717773,104.73893737792969,86.15462493896484,46.37041473388672,47.21895217895508,36.02699279785156,13.364762306213379,115.95862579345703,15.942286491394043,73.38463592529297,32.049407958984375,43.511661529541016,118.1958999633789,28.8822078704834,9.669063568115234,68.40898895263672,14.91073989868164,68.1500244140625,517.5397338867188,72.07318115234375,483.621826171875,23.29766845703125,19.481504440307617,286.9774169921875,7.929409980773926,34.4178581237793,140.12509155273438,853.1791381835938,36.450504302978516,112.56375122070312,66.58963012695312,37.84965133666992,9.399791717529297,31.324758529663086,117.08858489990234,244.50979614257812,29.104204177856445,,17.34368133544922,9.253897666931152
2021-01-08,7.747065544128418,105.35346221923828,86.61607360839844,47.20889663696289,46.17390060424805,35.22958755493164,13.208752632141113,119.19664764404297,15.926645278930664,74.32169342041016,32.81505584716797,44.604312896728516,120.2630615234375,28.729095458984375,9.842914581298828,68.77079772949219,14.611573219299316,68.77123260498047,525.5170288085938,73.2864761352539,493.00714111328125,23.526399612426758,19.02692222595215,285.7646179199219,7.817890167236328,35.14194107055664,142.15000915527344,864.87451171875,34.9940071105957,113.09837341308594,67.50639343261719,38.73174285888672,9.225625991821289,31.904844284057617,118.33815002441406,247.0681915283203,29.123638153076172,,18.19556427001953,9.197319984436035
2021-01-11,7.641786098480225,104.62371063232422,86.30844116210938,45.98041534423828,45.877803802490234,34.992313385009766,13.282423973083496,115.72399139404297,15.836709022521973,71.56260681152344,32.66781234741211,43.983909606933594,118.83901977539062,28.310043334960938,9.73934268951416,70.22753143310547,14.414318084716797,68.6981430053711,522.6488647460938,72.72510528564453,490.2854309082031,23.36302375793457,18.891016006469727,284.6450500488281,7.74098014831543,34.5948600769043,141.1150665283203,865.6541748046875,34.6358528137207,113.24418640136719,67.89195251464844,38.25060272216797,9.140451431274414,32.2722282409668,117.36626434326172,246.7940673828125,28.680776596069336,,17.94744300842285,9.243287086486816
2021-01-12,7.739804744720459,102.93374633789062,86.48148345947266,46.16566467285156,45.80813217163086,35.272377014160156,13.403764724731445,116.42790985107422,15.78978443145752,72.08317565917969,32.14756393432617,42.63198471069336,118.05809020996094,28.197223663330078,9.990872383117676,69.97045135498047,14.496508598327637,68.35099792480469,515.8367309570312,72.19994354248047,484.09112548828125,24.12545394897461,19.07378387451172,280.35345458984375,7.694835186004639,34.82012939453125,140.5300750732422,862.1455688476562,35.237552642822266,113.0497817993164,67.84910583496094,38.31297302246094,9.3273286819458,32.50426483154297,116.44066619873047,249.44384765625,28.785655975341797,,18.691808700561523,9.193782806396484
2021-01-13,7.699871063232422,103.93236541748047,85.66434478759766,45.62942123413086,46.748680114746094,35.027320861816406,15.202200889587402,117.92960357666016,15.692028045654297,72.89875030517578,32.21627426147461,42.678279876708984,118.1958999633789,28.044105529785156,10.124035835266113,70.73213958740234,14.506369590759277,68.314453125,511.6240234375,73.10537719726562,480.6185607910156,23.700672149658203,18.66887855529785,281.2864074707031,7.825579643249512,34.514404296875,142.1950225830078,864.87451171875,34.20606994628906,111.30007934570312,67.71202087402344,38.75847244262695,9.287919998168945,32.56228256225586,116.81090545654297,257.21038818359375,29.084789276123047,,18.691808700561523,9.250360488891602
2021-01-14,7.565549850463867,103.20260620117188,89.6442642211914,45.7171745300293,46.086814880371094,35.1090087890625,14.820845603942871,117.0379638671875,15.676386833190918,75.06784057617188,32.18682861328125,43.335723876953125,116.2206039428711,28.422866821289062,10.242401123046875,71.96035766601562,14.598419189453125,70.39732360839844,510.54840087890625,72.48969268798828,476.77069091796875,23.929397583007812,18.975370407104492,278.02105712890625,7.657149314880371,35.08562088012695,140.3950958251953,874.2308349609375,33.8383674621582,113.68161010742188,69.37419891357422,38.77629470825195,9.631488800048828,32.243221282958984,115.23738098144531,259.31195068359375,29.368364334106445,,19.006093978881836,9.282185554504395
2021-01-15,7.387665271759033,101.7046890258789,88.9713363647461,43.854942321777344,46.69642639160156,34.568328857421875,14.396154403686523,116.52176666259766,15.57550048828125,73.50609588623047,31.95124053955078,43.104225158691406,113.96969604492188,27.818466186523438,10.072249412536621,71.17010498046875,14.246651649475098,69.83094787597656,503.5570068359375,72.43536376953125,463.58441162109375,23.71156120300293,18.472047805786133,278.3942565917969,7.498714923858643,35.61661148071289,139.99009704589844,858.636962890625,32.53946304321289,111.54309844970703,69.85399627685547,38.419891357421875,9.212281227111816,31.8371639251709,115.09854125976562,258.398193359375,28.82063102722168,,19.130155563354492,9.232681274414062
2021-01-18,7.463901996612549,102.08877563476562,87.66393280029297,44.55693435668945,47.654396057128906,34.856170654296875,13.399430274963379,117.17874908447266,15.433164596557617,73.45404052734375,31.489891052246094,43.12275314331055,114.88843536376953,28.422866821289062,9.97607707977295,73.1219253540039,14.300896644592285,68.93566131591797,506.87347412109375,72.2542724609375,468.9339599609375,23.73334503173828,18.91913414001465,276.99481201171875,7.437185287475586,36.268280029296875,139.8101043701172,865.0695190429688,33.07430648803711,110.52243041992188,69.9396743774414,38.001121520996094,9.212281227111816,31.97252082824707,113.61758422851562,261.5048828125,28.731281280517578,,18.79105567932129,9.257433891296387
2021-01-19,7.296907901763916,101.6662826538086,87.76966857910156,47.247901916503906,48.92586898803711,34.315494537353516,13.000741958618164,117.69495391845703,15.367472648620605,73.61021423339844,31.529151916503906,42.91903305053711,113.09688568115234,28.277809143066406,10.046357154846191,73.70272064208984,13.958990097045898,69.06356048583984,493.2788391113281,72.12751007080078,460.8626403808594,23.43926429748535,17.999656677246094,277.181396484375,7.431033611297607,34.60289764404297,140.6650848388672,840.509033203125,32.6445198059082,110.08500671386719,71.31053161621094,38.05458068847656,10.167957305908203,31.672807693481445,113.52501678466797,260.9566650390625,28.863361358642578,,19.146697998046875,9.246824264526367
2021-01-20,7.40944766998291,100.62926483154297,88.83674621582031,47.46239471435547,48.14208221435547,34.55665588378906,12.927070617675781,116.85025024414062,15.419088363647461,72.51699829101562,31.85308265686035,43.511661529541016,114.38313293457031,28.269752502441406,9.946484565734863,74.23589324951172,14.041179656982422,71.71282958984375,501.2015075683594,72.27237701416016,476.48907470703125,24.17991065979004,18.03527069091797,273.91607666015625,7.431033611297607,35.02930450439453,138.7301483154297,846.161865234375,33.25099563598633,111.68890380859375,70.55656433105469,38.53572082519531,10.222188949584961,32.38824462890625,114.03409576416016,263.332275390625,29.014862060546875,,19.336923599243164,9.335226058959961
2021-01-21,7.304169178009033,100.74449157714844,85.9046859741211,47.3941535949707,47.9679069519043,34.494422912597656,13.065744400024414,116.66254425048828,15.264239311218262,70.72966003417969,32.2457275390625,43.74315643310547,112.63752746582031,27.802349090576172,9.850311279296875,74.53104400634766,13.88830852508545,69.95882415771484,495.34942626953125,72.68888854980469,476.395263671875,24.452207565307617,17.836566925048828,274.8490295410156,7.354124546051025,34.91667556762695,138.2801513671875,853.3739624023438,33.66645431518555,108.82134246826172,69.7597427368164,38.59809494018555,10.000858306884766,32.29156494140625,115.83902740478516,266.25616455078125,28.338918685913086,,18.857219696044922,9.409483909606934
