Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,BVI.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA
2025-01-06,46.58000183105469,13.359999656677246,158.17999267578125,159.63999938964844,64.54000091552734,60.029998779296875,29.040000915527344,13.770000457763672,159.5500030517578,34.45000076293945,99.95999908447266,34.2400016784668,31.25,233.0,28.780000686645508,15.645000457763672,49.65999984741211,27.350000381469727,137.75,227.82846069335938,95.66000366210938,634.5999755859375,31.889999389648438,21.520000457763672,338.0,9.618000030517578,99.80000305175781,108.4000015258789,2335.11767578125,47.0,213.6999969482422,94.66000366210938,86.30000305175781,12.652000427246094,25.221912384033203,251.14999389648438,85.23999786376953,53.98176193237305,3.5999999046325684,27.170000076293945
2025-01-07,46.4900016784668,13.385000228881836,159.25999450683594,158.39999389648438,65.54000091552734,60.400001525878906,28.860000610351562,13.8149995803833,160.39999389648438,34.7599983215332,101.1500015258789,34.5099983215332,30.40999984741211,234.8000030517578,28.8700008392334,15.720000267028809,50.29999923706055,27.045000076293945,139.5500030517578,229.8108673095703,95.5199966430664,644.5,31.690000534057617,21.34000015258789,336.25,9.616000175476074,99.31999969482422,108.75,2362.08447265625,47.310001373291016,215.89999389648438,95.8499984741211,85.30000305175781,12.788000106811523,25.709918975830078,253.0500030517578,84.13999938964844,54.2481689453125,3.640000104904175,27.170000076293945
2025-01-08,46.689998626708984,13.359999656677246,157.63999938964844,158.5800018310547,64.76000213623047,60.13999938964844,28.739999771118164,13.8149995803833,157.75,34.849998474121094,99.73999786376953,34.349998474121094,31.530000686645508,233.8000030517578,28.799999237060547,15.71500015258789,48.20000076293945,27.584999084472656,145.4499969482422,224.70614624023438,95.5999984741211,635.7000122070312,31.530000686645508,21.149999618530273,331.45001220703125,9.605999946594238,99.19999694824219,108.0,2367.078369140625,47.150001525878906,216.1999969482422,95.66999816894531,85.23999786376953,12.449999809265137,24.599456787109375,251.39999389648438,82.77999877929688,54.42577362060547,3.680000066757202,27.0
2025-01-09,47.220001220703125,13.4350004196167,158.33999633789062,156.5800018310547,65.55999755859375,59.95000076293945,29.520000457763672,13.729999542236328,156.9499969482422,34.40999984741211,100.0999984741211,34.43000030517578,31.850000381469727,235.60000610351562,28.610000610351562,15.779999732971191,49.45000076293945,27.405000686645508,143.8000030517578,226.73812866210938,96.5999984741211,648.0,31.040000915527344,21.290000915527344,331.8999938964844,9.645999908447266,99.45999908447266,109.0999984741211,2374.069580078125,45.810001373291016,220.60000610351562,96.30000305175781,85.77999877929688,12.420000076293945,24.37537384033203,255.60000610351562,85.23999786376953,54.563907623291016,3.640000104904175,26.959999084472656
2025-01-10,47.22999954223633,13.375,156.0800018310547,157.55999755859375,64.4000015258789,59.349998474121094,29.739999771118164,13.694999694824219,157.0500030517578,33.84000015258789,99.05999755859375,33.900001525878906,31.270000457763672,235.10000610351562,28.43000030517578,15.640000343322754,49.06999969482422,27.2549991607666,144.14999389648438,225.79647827148438,95.94000244140625,645.0,30.940000534057617,21.6299991607666,327.3999938964844,9.711999893188477,100.4000015258789,104.75,2364.08203125,45.790000915527344,220.39999389648438,95.61000061035156,84.05999755859375,12.276000022888184,23.94712257385254,250.5500030517578,83.18000030517578,54.51457595825195,3.5999999046325684,26.469999313354492
2025-01-13,46.81999969482422,13.420000076293945,156.47999572753906,155.44000244140625,63.97999954223633,59.63999938964844,29.65999984741211,13.875,156.0500030517578,33.47999954223633,98.76000213623047,33.970001220703125,30.969999313354492,233.39999389648438,28.8700008392334,15.795000076293945,49.0099983215332,27.235000610351562,144.10000610351562,225.39999389648438,95.58000183105469,646.4000244140625,30.899999618530273,21.75,328.3999938964844,9.826000213623047,98.33999633789062,104.75,2350.09912109375,45.81999969482422,218.89999389648438,94.97000122070312,83.69999694824219,12.039999961853027,23.32466697692871,248.0,82.19999694824219,55.175655364990234,3.5799999237060547,26.3799991607666
2025-01-14,47.5099983215332,13.649999618530273,155.89999389648438,155.97999572753906,63.70000076293945,60.810001373291016,29.700000762939453,13.979999542236328,155.0500030517578,33.65999984741211,99.13999938964844,34.02000045776367,30.559999465942383,233.5,28.809999465942383,15.720000267028809,46.08000183105469,27.864999771118164,145.25,220.5,95.4800033569336,651.0,31.739999771118164,21.84000015258789,326.6499938964844,9.907999992370605,98.22000122070312,103.94999694824219,2356.091796875,46.65999984741211,222.5,93.23999786376953,84.23999786376953,12.100000381469727,23.4143009185791,249.89999389648438,83.68000030517578,54.85991668701172,3.4800000190734863,26.649999618530273
2025-01-15,47.81999969482422,13.864999771118164,156.39999389648438,154.3800048828125,64.13999938964844,62.08000183105469,30.299999237060547,14.199999809265137,157.14999389648438,34.400001525878906,99.94000244140625,33.95000076293945,31.31999969482422,236.6999969482422,29.40999984741211,15.805000305175781,46.34000015258789,28.719999313354492,145.35000610351562,223.25,95.94000244140625,637.2000122070312,32.689998626708984,22.389999389648438,329.5,10.074999809265137,97.95999908447266,102.80000305175781,2361.085693359375,47.529998779296875,222.3000030517578,95.81999969482422,85.9000015258789,12.329999923706055,23.962060928344727,251.9499969482422,84.72000122070312,55.185523986816406,3.4600000381469727,26.889999389648438
2025-01-16,47.650001525878906,13.9350004196167,158.27999877929688,157.1999969482422,64.45999908447266,62.209999084472656,30.18000030517578,14.039999961853027,160.25,35.08000183105469,101.05000305175781,34.33000183105469,31.31999969482422,240.1999969482422,29.75,15.835000038146973,46.75,28.719999313354492,147.14999389648438,237.0500030517578,96.0,695.5,32.4900016784668,22.649999618530273,338.8999938964844,10.149999618530273,97.62000274658203,104.4000015258789,2476.942626953125,48.369998931884766,224.0,97.87999725341797,85.0999984741211,12.208000183105469,24.081573486328125,254.35000610351562,84.0,56.61622619628906,3.5799999237060547,26.81999969482422
2025-01-17,48.060001373291016,13.979999542236328,161.5,160.77999877929688,65.0199966430664,62.2400016784668,30.31999969482422,13.345000267028809,160.3000030517578,35.36000061035156,102.5999984741211,34.70000076293945,31.350000381469727,244.10000610351562,30.030000686645508,16.079999923706055,47.06999969482422,28.739999771118164,148.5,242.6999969482422,97.30000305175781,690.0999755859375,32.90999984741211,22.719999313354492,343.45001220703125,10.220000267028809,99.4000015258789,107.4000015258789,2486.930419921875,48.77000045776367,227.39999389648438,98.19000244140625,86.58000183105469,12.550000190734863,24.569578170776367,258.95001220703125,86.4000015258789,56.70502853393555,3.5399999618530273,27.420000076293945
